GroupID,DuplicateType,BookID,Title,Author,Maktaba,Category,PageCount
33,Title Variant / Disambiguated (2),53781,12 تق تقديم الشيخ لرسالة الأدلة اللماعة على وجوب صلاة الجماعة للأخ محمود الجزائري - part 7,,Maktaba Shamela,General,312
33,Title Variant / Disambiguated (2),53782,12 تق تقديم الشيخ لرسالة الأدلة اللماعة على وجوب صلاة الجماعة للأخ محمود الجزائري - part 8,,Maktaba Shamela,General,591
34,Exact Title Match,72082,121 وسيلة دعوية,,Maktaba Shamela,General,27
34,Exact Title Match,99481,121 وسيلة دعوية,,Maktaba Shamela,General,224
35,Exact Title Match,13598,12--8 Ramazan Aur Quraan e majeed1444.,,Jumma Bayanat,General,0
35,Exact Title Match,13651,12--8 Ramazan Aur Quraan e majeed1444.,,Jumma Bayanat,General,0
36,Title Variant / Disambiguated (2),82553,12وسائل الشيعة (آل البيت ) ـ الجزء12 - part 1,,Maktaba Shamela,General,500
36,Title Variant / Disambiguated (2),82554,12وسائل الشيعة (آل البيت ) ـ الجزء12 - part 2,,Maktaba Shamela,General,479
37,Title Variant / Disambiguated (2),22355,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 1,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22356,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 2,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22357,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 3,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22358,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 4,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22359,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 5,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22360,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 6,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22361,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 7,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22362,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 8,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22363,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 9,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22364,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 10,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22365,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 11,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22366,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 12,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22367,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 13,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22368,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 14,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22369,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 15,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22370,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 16,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22371,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 17,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22372,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 18,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22373,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 19,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22374,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 20,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22375,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 21,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22376,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 22,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22377,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 23,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22378,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 24,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22379,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 25,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22380,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 26,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22381,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 27,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22382,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 28,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22383,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 29,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22384,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 30,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22385,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 31,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22386,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 32,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22387,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 33,,Maktaba Shamela,General,500
37,Title Variant / Disambiguated (2),22388,13 تق تقديم الشيخ لكتاب الأضواء السلفية على الجماعة الإخوانية للأخت أم أيوب نورة الجزائرية - part 34,,Maktaba Shamela,General,236
38,Title Variant / Disambiguated (2),20896,13 شبهة للقبوريين والجواب عليها - part 1,,Maktaba Shamela,General,304
38,Title Variant / Disambiguated (2),20897,13 شبهة للقبوريين والجواب عليها - part 2,,Maktaba Shamela,General,313
38,Title Variant / Disambiguated (2),28477,13 شبهة للقبوريين والجواب عليها,,Maktaba Shamela,General,14
39,Exact Title Match,13599,13--9  Ramzan - Ramzan Aur Dua-1444.,,Jumma Bayanat,General,0
39,Exact Title Match,13620,13--9  Ramzan - Ramzan Aur Dua-1444.,,Jumma Bayanat,General,0
39,Exact Title Match,14259,13--9  Ramzan - Ramzan Aur Dua-1444.,,Jumma Bayanat,General,0
40,Title Variant / Disambiguated (2),93169,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 1,,Maktaba Shamela,General,465
40,Title Variant / Disambiguated (2),93170,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 2,,Maktaba Shamela,General,392
40,Title Variant / Disambiguated (2),93171,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 3,,Maktaba Shamela,General,401
40,Title Variant / Disambiguated (2),93172,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 4,,Maktaba Shamela,General,416
40,Title Variant / Disambiguated (2),93173,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 5,,Maktaba Shamela,General,412
40,Title Variant / Disambiguated (2),93174,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 6,,Maktaba Shamela,General,421
40,Title Variant / Disambiguated (2),93175,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 7,,Maktaba Shamela,General,437
40,Title Variant / Disambiguated (2),93176,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 8,,Maktaba Shamela,General,333
40,Title Variant / Disambiguated (2),93177,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 9,,Maktaba Shamela,General,365
40,Title Variant / Disambiguated (2),93178,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 10,,Maktaba Shamela,General,382
40,Title Variant / Disambiguated (2),93179,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 11,,Maktaba Shamela,General,464
40,Title Variant / Disambiguated (2),93180,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 12,,Maktaba Shamela,General,389
40,Title Variant / Disambiguated (2),93181,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 13,,Maktaba Shamela,General,362
40,Title Variant / Disambiguated (2),93182,14 تق تقريظ لكتاب الأفنان الندية للشيخ زيد المدخلي - part 14,,Maktaba Shamela,General,333
